group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,Moderator :: Inspect and Trace ,,,,16962632.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16963952.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933591.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933728.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930164.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16938294.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16927301.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16959115.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935025.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16941006.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16961884.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951425.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16999589.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16983791.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16964432.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16924059.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940733.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16921856.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16934624.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16974848.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940751.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16921434.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16993586.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16928597.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16942958.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930209.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17007330.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16954257.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17060572.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16922790.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17025590.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950816.0,ns,48
