group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sender,"Frank :: Plaintext Size ""10000""B",,,,16898130.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16898021.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883424.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16906640.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16897650.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16890459.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16916882.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16948529.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16890919.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915786.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16911890.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16903198.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16895568.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901579.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16926734.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889106.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901140.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881030.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16904390.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894683.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16910730.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16869776.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899846.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16890595.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877589.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16895848.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899454.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889272.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885168.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901854.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16866098.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883274.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16890066.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16887805.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16878828.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881677.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877029.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16920358.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884029.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16904408.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16874286.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884514.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16927831.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883495.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16866725.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16905460.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16954984.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884702.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883657.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16860142.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16887055.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877303.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899185.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16876359.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16910011.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16916433.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16908552.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881147.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16908308.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16956447.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16931188.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16874705.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16898783.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884828.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883336.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884714.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16921263.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16898254.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913069.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901735.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16887847.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913005.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16918555.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889043.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16907475.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915847.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877226.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16902111.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894616.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899666.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16938406.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899245.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16879571.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16880886.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16937367.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881993.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913066.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889018.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16876790.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16861525.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16918998.0,ns,59
